,N9,N3,N5,N7
1014,0.25,0.04,0.04,0.04
1015,0.25,0.04,0.04,0.04
1016,0.25,0.04,0.04,0.04
1017,0.25,0.04,0.04,0.04
1018,0.25,0.04,0.04,0.04
1019,0.25,0.04,0.04,0.04
1020,0.25,0.04,0.04,0.04
1021,0.25,0.04,0.04,0.04
1022,0.25,0.04,0.04,0.04
1023,0.25,0.04,0.04,0.04
1024,0.25,0.04,0.04,0.04
1025,0.25,0.04,0.04,0.04
1026,0.25,0.04,0.04,0.04
1027,0.25,0.04,0.04,0.04
1028,0.25,0.04,0.04,0.04
1029,0.25,0.04,0.04,0.04
1030,0.25,0.04,0.04,0.04
1031,0.25,0.04,0.04,0.04
1032,0.25,0.04,0.04,0.04
1033,0.25,0.04,0.04,0.04
1034,0.25,0.04,0.04,0.04
1035,0.25,0.04,0.04,0.04
1036,0.25,0.04,0.04,0.04
1037,0.25,0.04,0.04,0.04
1038,0.25,0.04,0.04,0.04
1039,0.25,0.04,0.04,0.04
1040,0.25,0.04,0.04,0.04
1041,0.25,0.04,0.04,0.04
1042,0.25,0.04,0.04,0.04
1043,0.25,0.04,0.04,0.04
1044,0.25,0.04,0.04,0.04
1045,0.25,0.04,0.04,0.04
1046,0.25,0.04,0.04,0.04
1047,0.25,0.04,0.04,0.04
1048,0.25,0.04,0.04,0.04
1049,0.25,0.04,0.04,0.04
1050,0.25,0.04,0.04,0.04
1051,0.25,0.04,0.04,0.04
1052,0.25,0.04,0.04,0.04
1053,0.25,0.04,0.04,0.04
1054,0.25,0.04,0.04,0.04
1055,0.25,0.04,0.04,0.04
1056,0.25,0.04,0.04,0.04
1057,0.25,0.04,0.04,0.04
1058,0.25,0.04,0.04,0.04
1059,0.25,0.04,0.04,0.04
1060,0.25,0.04,0.04,0.04
1061,0.25,0.04,0.04,0.04
1062,0.25,0.04,0.04,0.04
1063,0.25,0.04,0.04,0.04
1064,0.25,0.04,0.04,0.04
1065,0.25,0.04,0.04,0.04
1066,0.25,0.04,0.04,0.04
1067,0.25,0.04,0.04,0.04
1068,0.25,0.04,0.04,0.04
1069,0.25,0.04,0.04,0.04
1070,0.25,0.04,0.04,0.04
1071,0.25,0.04,0.04,0.04
1072,0.25,0.04,0.04,0.04
1073,0.25,0.04,0.04,0.04
1074,0.25,0.04,0.04,0.04
1075,0.25,0.04,0.04,0.04
1076,0.25,0.04,0.04,0.04
1077,0.25,0.04,0.04,0.04
1078,0.25,0.04,0.04,0.04
1079,0.25,0.04,0.04,0.04
1080,0.25,0.04,0.04,0.04
1081,0.25,0.04,0.04,0.04
1082,0.25,0.04,0.04,0.04
1083,0.25,0.04,0.04,0.04
1084,0.25,0.04,0.04,0.04
1085,0.25,0.04,0.04,0.04
1086,0.25,0.04,0.04,0.04
1087,0.25,0.04,0.04,0.04
1088,0.25,0.04,0.04,0.04
1089,0.25,0.04,0.04,0.04
1090,0.25,0.04,0.04,0.04
1091,0.25,0.04,0.04,0.04
1092,0.25,0.04,0.04,0.04
1093,0.25,0.04,0.04,0.04
1094,0.25,0.04,0.04,0.04
1095,0.25,0.04,0.04,0.04
1096,0.25,0.04,0.04,0.04
1097,0.25,0.04,0.04,0.04
1098,0.25,0.04,0.04,0.04
1099,0.25,0.04,0.04,0.04
1100,0.25,0.04,0.04,0.04
1101,0.25,0.04,0.04,0.04
1102,0.25,0.04,0.04,0.04
1103,0.25,0.04,0.04,0.04
1104,0.25,0.04,0.04,0.04
1105,0.25,0.04,0.04,0.04
1106,0.25,0.04,0.04,0.04
1107,0.25,0.04,0.04,0.04
1108,0.25,0.04,0.04,0.04
1109,0.25,0.04,0.04,0.04
1110,0.25,0.04,0.04,0.04
1111,0.25,0.04,0.04,0.04
1112,0.25,0.04,0.04,0.04
1113,0.25,0.04,0.04,0.04
1114,0.25,0.04,0.04,0.04
1115,0.25,0.04,0.04,0.04
1116,0.25,0.04,0.04,0.04
1117,0.25,0.04,0.04,0.04
1118,0.25,0.04,0.04,0.04
1119,0.25,0.04,0.04,0.04
1120,0.25,0.04,0.04,0.04
1121,0.25,0.04,0.04,0.04
1122,0.25,0.04,0.04,0.04
1123,0.25,0.04,0.04,0.04
1124,0.25,0.04,0.04,0.04
1125,0.25,0.04,0.04,0.04
1126,0.25,0.04,0.04,0.04
1127,0.25,0.04,0.04,0.04
1128,0.25,0.04,0.04,0.04
1129,0.25,0.04,0.04,0.04
1130,0.25,0.04,0.04,0.04
1131,0.25,0.04,0.04,0.04
1132,0.25,0.04,0.04,0.04
1133,0.25,0.04,0.04,0.04
1134,0.25,0.04,0.04,0.04
1135,0.25,0.04,0.04,0.04
1136,0.25,0.04,0.04,0.04
1137,0.25,0.04,0.04,0.04
1138,0.25,0.04,0.04,0.04
1139,0.25,0.04,0.04,0.04
1140,0.25,0.04,0.04,0.04
1141,0.25,0.04,0.04,0.04
1142,0.25,0.04,0.04,0.04
1143,0.25,0.04,0.04,0.04
1144,0.25,0.04,0.04,0.04
1145,0.25,0.04,0.04,0.04
1146,0.25,0.04,0.04,0.04
1147,0.25,0.04,0.04,0.04
1148,0.25,0.04,0.04,0.04
1149,0.25,0.04,0.04,0.04
1150,0.25,0.04,0.04,0.04
1151,0.25,0.04,0.04,0.04
1152,0.25,0.04,0.04,0.04
1153,0.25,0.04,0.04,0.04
1154,0.25,0.04,0.04,0.04
1155,0.25,0.04,0.04,0.04
1156,0.25,0.04,0.04,0.04
1157,0.25,0.04,0.04,0.04
1158,0.25,0.04,0.04,0.04
1159,0.25,0.04,0.04,0.04
1160,0.25,0.04,0.04,0.04
1161,0.25,0.04,0.04,0.04
1162,0.25,0.04,0.04,0.04
1163,0.25,0.04,0.04,0.04
1164,0.25,0.04,0.04,0.04
1165,0.25,0.04,0.04,0.04
1166,0.25,0.04,0.04,0.04
1167,0.25,0.04,0.04,0.04
1168,0.25,0.04,0.04,0.04
1169,0.25,0.04,0.04,0.04
1170,0.25,0.04,0.04,0.04
1171,0.25,0.04,0.04,0.04
1172,0.25,0.04,0.04,0.04
1173,0.25,0.04,0.04,0.04
1174,0.25,0.04,0.04,0.04
1175,0.25,0.04,0.04,0.04
1176,0.25,0.04,0.04,0.04
1177,0.25,0.04,0.04,0.04
1178,0.25,0.04,0.04,0.04
1179,0.25,0.04,0.04,0.04
1180,0.25,0.04,0.04,0.04
1181,0.25,0.04,0.04,0.04
1182,0.25,0.04,0.04,0.04
1183,0.25,0.04,0.04,0.04
1184,0.25,0.04,0.04,0.04
1185,0.25,0.04,0.04,0.04
1186,0.25,0.04,0.04,0.04
1187,0.25,0.04,0.04,0.04
1188,0.25,0.04,0.04,0.04
1189,0.25,0.04,0.04,0.04
1190,0.25,0.04,0.04,0.04
1191,0.25,0.04,0.04,0.04
1192,0.25,0.04,0.04,0.04
1193,0.25,0.04,0.04,0.04
1194,0.25,0.04,0.04,0.04
1195,0.25,0.04,0.04,0.04
1196,0.25,0.04,0.04,0.04
1197,0.25,0.04,0.04,0.04
1198,0.25,0.04,0.04,0.04
1199,0.25,0.04,0.04,0.04
1200,0.25,0.04,0.04,0.04
1201,0.25,0.04,0.04,0.04
1202,0.25,0.04,0.04,0.04
1203,0.25,0.04,0.04,0.04
1204,0.25,0.04,0.04,0.04
1205,0.25,0.04,0.04,0.04
1206,0.25,0.04,0.04,0.04
1207,0.25,0.04,0.04,0.04
1208,0.25,0.04,0.04,0.04
1209,0.25,0.04,0.04,0.04
1210,0.25,0.04,0.04,0.04
1211,0.25,0.04,0.04,0.04
1212,0.25,0.04,0.04,0.04
1213,0.25,0.04,0.04,0.04
1214,0.25,0.04,0.04,0.04
1215,0.25,0.04,0.04,0.04
1216,0.25,0.04,0.04,0.04
1217,0.25,0.04,0.04,0.04
1218,0.25,0.04,0.04,0.04
1219,0.25,0.04,0.04,0.04
1220,0.25,0.04,0.04,0.04
1221,0.25,0.04,0.04,0.04
1222,0.25,0.04,0.04,0.04
1223,0.25,0.04,0.04,0.04
1224,0.25,0.04,0.04,0.04
1225,0.25,0.04,0.04,0.04
1226,0.25,0.04,0.04,0.04
1227,0.25,0.04,0.04,0.04
1228,0.25,0.04,0.04,0.04
1229,0.25,0.04,0.04,0.04
1230,0.25,0.04,0.04,0.04
1231,0.25,0.04,0.04,0.04
1232,0.25,0.04,0.04,0.04
1233,0.25,0.04,0.04,0.04
1234,0.25,0.04,0.04,0.04
1235,0.25,0.04,0.04,0.04
1236,0.25,0.04,0.04,0.04
1237,0.25,0.04,0.04,0.04
1238,0.25,0.04,0.04,0.04
1239,0.25,0.04,0.04,0.04
1240,0.25,0.04,0.04,0.04
1241,0.25,0.04,0.04,0.04
1242,0.25,0.04,0.04,0.04
1243,0.25,0.04,0.04,0.04
1244,0.25,0.04,0.04,0.04
1245,0.25,0.04,0.04,0.04
1246,0.25,0.04,0.04,0.04
1247,0.25,0.04,0.04,0.04
1248,0.25,0.04,0.04,0.04
1249,0.25,0.04,0.04,0.04
1250,0.25,0.04,0.04,0.04
1251,0.25,0.04,0.04,0.04
1252,0.25,0.04,0.04,0.04
1253,0.25,0.04,0.04,0.04
1254,0.25,0.04,0.04,0.04
1255,0.25,0.04,0.04,0.04
1256,0.25,0.04,0.04,0.04
1257,0.25,0.04,0.04,0.04
1258,0.25,0.04,0.04,0.04
1259,0.25,0.04,0.04,0.04
1260,0.25,0.04,0.04,0.04
1261,0.25,0.04,0.04,0.04
1262,0.25,0.04,0.04,0.04
1263,0.25,0.04,0.04,0.04
1264,0.25,0.04,0.04,0.04
1265,0.25,0.04,0.04,0.04
1266,0.25,0.04,0.04,0.04
1267,0.25,0.04,0.04,0.04
1268,0.25,0.04,0.04,0.04
1269,0.25,0.04,0.04,0.04
1270,0.25,0.04,0.04,0.04
1271,0.25,0.04,0.04,0.04
1272,0.25,0.04,0.04,0.04
1273,0.25,0.04,0.04,0.04
1274,0.25,0.04,0.04,0.04
1275,0.25,0.04,0.04,0.04
1276,0.25,0.04,0.04,0.04
1277,0.25,0.04,0.04,0.04
1278,0.25,0.04,0.04,0.04
1279,0.25,0.04,0.04,0.04
1280,0.25,0.04,0.04,0.04
1281,0.25,0.04,0.04,0.04
1282,0.25,0.04,0.04,0.04
1283,0.25,0.04,0.04,0.04
1284,0.25,0.04,0.04,0.04
1285,0.25,0.04,0.04,0.04
1286,0.25,0.04,0.04,0.04
1287,0.25,0.04,0.04,0.04
1288,0.25,0.04,0.04,0.04
1289,0.25,0.04,0.04,0.04
1290,0.25,0.04,0.04,0.04
1291,0.25,0.04,0.04,0.04
1292,0.25,0.04,0.04,0.04
1293,0.25,0.04,0.04,0.04
1294,0.25,0.04,0.04,0.04
1295,0.25,0.04,0.04,0.04
1296,0.25,0.04,0.04,0.04
1297,0.25,0.04,0.04,0.04
1298,0.25,0.04,0.04,0.04
1299,0.25,0.04,0.04,0.04
1300,0.25,0.04,0.04,0.04
1301,0.25,0.04,0.04,0.04
1302,0.25,0.04,0.04,0.04
1303,0.25,0.04,0.04,0.04
1304,0.25,0.04,0.04,0.04
1305,0.25,0.04,0.04,0.04
1306,0.25,0.04,0.04,0.04
1307,0.25,0.04,0.04,0.04
1308,0.25,0.04,0.04,0.04
1309,0.25,0.04,0.04,0.04
1310,0.25,0.04,0.04,0.04
1311,0.25,0.04,0.04,0.04
1312,0.25,0.04,0.04,0.04
1313,0.25,0.04,0.04,0.04
1314,0.25,0.04,0.04,0.04
1315,0.25,0.04,0.04,0.04
1316,0.25,0.04,0.04,0.04
1317,0.25,0.04,0.04,0.04
1318,0.25,0.04,0.04,0.04
1319,0.25,0.04,0.04,0.04
1320,0.25,0.04,0.04,0.04
1321,0.25,0.04,0.04,0.04
1322,0.25,0.04,0.04,0.04
1323,0.25,0.04,0.04,0.04
1324,0.25,0.04,0.04,0.04
1325,0.25,0.04,0.04,0.04
1326,0.25,0.04,0.04,0.04
1327,0.25,0.04,0.04,0.04
1328,0.25,0.04,0.04,0.04
1329,0.25,0.04,0.04,0.04
1330,0.25,0.04,0.04,0.04
1331,0.25,0.04,0.04,0.04
1332,0.25,0.04,0.04,0.04
1333,0.25,0.04,0.04,0.04
1334,0.25,0.04,0.04,0.04
1335,0.25,0.04,0.04,0.04
1336,0.25,0.04,0.04,0.04
1337,0.25,0.04,0.04,0.04
1338,0.25,0.04,0.04,0.04
1339,0.25,0.04,0.04,0.04
1340,0.25,0.04,0.04,0.04
1341,0.25,0.04,0.04,0.04
1342,0.25,0.04,0.04,0.04
1343,0.25,0.04,0.04,0.04
1344,0.25,0.04,0.04,0.04
1345,0.25,0.04,0.04,0.04
1346,0.25,0.04,0.04,0.04
1347,0.25,0.04,0.04,0.04
1348,0.25,0.04,0.04,0.04
1349,0.25,0.04,0.04,0.04
1350,0.25,0.04,0.04,0.04
1351,0.25,0.04,0.04,0.04
1352,0.25,0.04,0.04,0.04
1353,0.25,0.04,0.04,0.04
1354,0.25,0.04,0.04,0.04
1355,0.25,0.04,0.04,0.04
1356,0.25,0.04,0.04,0.04
1357,0.25,0.04,0.04,0.04
1358,0.25,0.04,0.04,0.04
1359,0.25,0.04,0.04,0.04
1360,0.25,0.04,0.04,0.04
1361,0.25,0.04,0.04,0.04
1362,0.25,0.04,0.04,0.04
1363,0.25,0.04,0.04,0.04
1364,0.25,0.04,0.04,0.04
1365,0.25,0.04,0.04,0.04
1366,0.25,0.04,0.04,0.04
1367,0.25,0.04,0.04,0.04
1368,0.25,0.04,0.04,0.04
1369,0.25,0.04,0.04,0.04
1370,0.25,0.04,0.04,0.04
1371,0.25,0.04,0.04,0.04
1372,0.25,0.04,0.04,0.04
1373,0.25,0.04,0.04,0.04
1374,0.25,0.04,0.04,0.04
1375,0.25,0.04,0.04,0.04
1376,0.25,0.04,0.04,0.04
1377,0.25,0.04,0.04,0.04
1378,0.25,0.04,0.04,0.04
1379,0.25,0.04,0.04,0.04
1380,0.25,0.04,0.04,0.04
1381,0.25,0.04,0.04,0.04
1382,0.25,0.04,0.04,0.04
1383,0.25,0.04,0.04,0.04
1384,0.25,0.04,0.04,0.04
1385,0.25,0.04,0.04,0.04
1386,0.25,0.04,0.04,0.04
1387,0.25,0.04,0.04,0.04
1388,0.25,0.04,0.04,0.04
1389,0.25,0.04,0.04,0.04
1390,0.25,0.04,0.04,0.04
1391,0.25,0.04,0.04,0.04
1392,0.25,0.04,0.04,0.04
1393,0.25,0.04,0.04,0.04
1394,0.25,0.04,0.04,0.04
1395,0.25,0.04,0.04,0.04
1396,0.25,0.04,0.04,0.04
1397,0.25,0.04,0.04,0.04
1398,0.25,0.04,0.04,0.04
1399,0.25,0.04,0.04,0.04
1400,0.25,0.04,0.04,0.04
1401,0.25,0.04,0.04,0.04
1402,0.25,0.04,0.04,0.04
1403,0.25,0.04,0.04,0.04
1404,0.25,0.04,0.04,0.04
1405,0.25,0.04,0.04,0.04
1406,0.25,0.04,0.04,0.04
1407,0.25,0.04,0.04,0.04
1408,0.25,0.04,0.04,0.04
1409,0.25,0.04,0.04,0.04
1410,0.25,0.04,0.04,0.04
1411,0.25,0.04,0.04,0.04
1412,0.25,0.04,0.04,0.04
1413,0.25,0.04,0.04,0.04
1414,0.25,0.04,0.04,0.04
1415,0.25,0.04,0.04,0.04
1416,0.25,0.04,0.04,0.04
1417,0.25,0.04,0.04,0.04
1418,0.25,0.04,0.04,0.04
1419,0.25,0.04,0.04,0.04
1420,0.25,0.04,0.04,0.04
1421,0.25,0.04,0.04,0.04
1422,0.25,0.04,0.04,0.04
1423,0.25,0.04,0.04,0.04
1424,0.25,0.04,0.04,0.04
1425,0.25,0.04,0.04,0.04
1426,0.25,0.04,0.04,0.04
1427,0.25,0.04,0.04,0.04
1428,0.25,0.04,0.04,0.04
1429,0.25,0.04,0.04,0.04
1430,0.25,0.04,0.04,0.04
1431,0.25,0.04,0.04,0.04
1432,0.25,0.04,0.04,0.04
1433,0.25,0.04,0.04,0.04
1434,0.25,0.04,0.04,0.04
1435,0.25,0.04,0.04,0.04
1436,0.25,0.04,0.04,0.04
1437,0.25,0.04,0.04,0.04
1438,0.25,0.04,0.04,0.04
1439,0.25,0.04,0.04,0.04
1440,0.25,0.04,0.04,0.04
1441,0.25,0.04,0.04,0.04
1442,0.25,0.04,0.04,0.04
1443,0.25,0.04,0.04,0.04
1444,0.25,0.04,0.04,0.04
1445,0.25,0.04,0.04,0.04
1446,0.25,0.04,0.04,0.04
1447,0.25,0.04,0.04,0.04
1448,0.25,0.04,0.04,0.04
1449,0.25,0.04,0.04,0.04
1450,0.25,0.04,0.04,0.04
1451,0.25,0.04,0.04,0.04
1452,0.25,0.04,0.04,0.04
1453,0.25,0.04,0.04,0.04
1454,0.25,0.04,0.04,0.04
1455,0.25,0.04,0.04,0.04
1456,0.25,0.04,0.04,0.04
1457,0.25,0.04,0.04,0.04
1458,0.25,0.04,0.04,0.04
1459,0.25,0.04,0.04,0.04
1460,0.25,0.04,0.04,0.04
1461,0.25,0.04,0.04,0.04
1462,0.25,0.04,0.04,0.04
1463,0.25,0.04,0.04,0.04
1464,0.25,0.04,0.04,0.04
1465,0.25,0.04,0.04,0.04
1466,0.25,0.04,0.04,0.04
1467,0.25,0.04,0.04,0.04
1468,0.25,0.04,0.04,0.04
1469,0.25,0.04,0.04,0.04
1470,0.25,0.04,0.04,0.04
1471,0.25,0.04,0.04,0.04
1472,0.25,0.04,0.04,0.04
1473,0.25,0.04,0.04,0.04
1474,0.25,0.04,0.04,0.04
1475,0.25,0.04,0.04,0.04
1476,0.25,0.04,0.04,0.04
1477,0.25,0.04,0.04,0.04
1478,0.25,0.04,0.04,0.04
1479,0.25,0.04,0.04,0.04
1480,0.25,0.04,0.04,0.04
1481,0.25,0.04,0.04,0.04
1482,0.25,0.04,0.04,0.04
1483,0.25,0.04,0.04,0.04
1484,0.25,0.04,0.04,0.04
1485,0.25,0.04,0.04,0.04
1486,0.25,0.04,0.04,0.04
1487,0.25,0.04,0.04,0.04
1488,0.25,0.04,0.04,0.04
1489,0.25,0.04,0.04,0.04
1490,0.25,0.04,0.04,0.04
1491,0.25,0.04,0.04,0.04
1492,0.25,0.04,0.04,0.04
1493,0.25,0.04,0.04,0.04
1494,0.25,0.04,0.04,0.04
1495,0.25,0.04,0.04,0.04
1496,0.25,0.04,0.04,0.04
1497,0.25,0.04,0.04,0.04
1498,0.25,0.04,0.04,0.04
1499,0.25,0.04,0.04,0.04
